תאריך,סוג תנועת מלאי,מס. תעודה/חשבונית,"מק""ט",תאור מוצר,כמות (קניה/מכירה),"עלות ש""ח ליח' ק/מ","עלות ש""ח",מקור עלות,מס' לקוח,שם לקוח,מס' ספק,שם ספק,מחסן,איתור,"פק""ע/מנה",מהדורת מוצר,מהדורת עץ מוצר,יח' קניה/מכירה,כמות מפעל,יח' מפעל,עלות USD ליח' ק/מ,עלות USD,מטבע תנועה,למחסן,לאיתור,"למק""ט",תאור מוצר,"לפק""ע/מנה",מהדורת עץ מוצר,מסטטוס,לסטטוס,מפעולה/משטח,לפעולה/משטח,"עבור פק""ע","עבור מק""ט",תאור מוצר,עבור פעולה/משטח,מס. אריזות,קוד סוג אריזה,תאור סוג אריזה,חתימה,ת. חתימה
4/24/2025,העברה בין מחסנים,WR25000832,30000177,"מוט הברגה 1 מטר 16 מ""מ",12,5.76,69.07,"ממ""ן",,,,,Main,0,0,,,יח',12,יח',1.58,18.97,"ש""ח",P155,0,30000177,"מוט הברגה 1 מטר 16 מ""מ",0,,Goods,Goods,,,,,,,0,,,alexg,4/24/25 15:03
4/24/2025,העברה בין מחסנים,WR25000832,30000035,דסקית שטוחה 5/16X1.2X25,200,0.02,4.00,תנועה,,,,,Main,0,0,,,יח',200,יח',0.01,1.09,"ש""ח",P155,0,30000035,דסקית שטוחה 5/16X1.2X25,0,,Goods,Goods,,,,,,,0,,,alexg,4/24/25 15:03
4/24/2025,העברה בין מחסנים,WR25000832,20000110,"מקדח כוס ""1 =25 ממ'",2,24.89,49.78,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',6.75,13.49,"ש""ח",P155,0,20000110,"מקדח כוס ""1 =25 ממ'",0,,Goods,Goods,,,,,,,0,,,alexg,4/24/25 15:04
4/24/2025,העברה בין מחסנים,WR25000832,20000301,מקדח כוס 7/8  (22 ממ' ),3,25.00,75.00,תנועה,,,,,Main,0,0,,,יח',3,יח',6.82,20.45,"ש""ח",P155,0,20000301,מקדח כוס 7/8  (22 ממ' ),0,,Goods,Goods,,,,,,,0,,,alexg,4/24/25 15:04
4/24/2025,העברה בין מחסנים,WR25000833,33000046,מנעול מולטילוק לארון בזק 29 מ''מ,45,240.00,10800.00,"ממ""ן",,,,,Main,0,0,,,יח',45,יח',64.52,2903.23,"ש""ח",P155,0,33000046,מנעול מולטילוק לארון בזק 29 מ''מ,0,,Goods,Goods,,,,,,,0,,,alexg,4/24/25 15:06
4/24/2025,קבלות סחורה מספק,GR25000671,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,1,215.26,215.26,חשבונית,,,2030526,חגי ירון,,,0,,,יח',1,יח',58.43,58.43,"ש""ח",Main,0,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 12:49
4/24/2025,קבלות סחורה מספק,GR25000672,26000880,סרט דיו פי טאץ' 12 מ''מ TZ231 שחור/לבן למדפסת BROTHER,5,78.98,394.92,חשבונית,,,2030526,חגי ירון,,,0,,,יח',5,יח',21.44,107.20,"ש""ח",Main,0,26000880,סרט דיו פי טאץ' 12 מ''מ TZ231 שחור/לבן למדפסת BROTHER,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 12:49
4/24/2025,קבלות סחורה מספק,GR25000673,19000134,קצף פוליאוריטן,60,12.01,720.34,חשבונית,,,2030526,חגי ירון,,,0,,,יח',60,יח',3.26,195.53,"ש""ח",Main,0,19000134,קצף פוליאוריטן,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 12:48
4/24/2025,קבלות סחורה מספק,GR25000674,19000134,קצף פוליאוריטן,60,12.01,720.34,חשבונית,,,2030526,חגי ירון,,,0,,,יח',60,יח',3.26,195.53,"ש""ח",Main,0,19000134,קצף פוליאוריטן,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 12:47
4/24/2025,קבלות סחורה מספק,GR25000675,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,4,215.04,860.17,חשבונית,,,2030526,חגי ירון,,,0,,,יח',4,יח',58.37,233.49,"ש""ח",Main,0,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 12:47
4/24/2025,קבלות סחורה מספק,GR25000676,20000833,ארגונית ברגים,1,39.83,39.83,חשבונית,,,2030526,חגי ירון,,,0,,,יח',1,יח',10.81,10.81,"ש""ח",Main,0,20000833,ארגונית ברגים,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 12:46
4/27/2025,קבלות סחורה מספק,GR25000677,20000225,"מברשת צבע ""4 (3000)",20,11.00,220.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',20,יח',3.05,60.91,"ש""ח",Main,0,20000225,"מברשת צבע ""4 (3000)",0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 7:31
4/27/2025,קבלות סחורה מספק,GR25000678,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",100,3.10,310.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',100,יח',0.86,85.83,"ש""ח",Main,0,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 7:37
4/27/2025,קבלות סחורה מספק,GR25000679,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",50,3.10,155.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',50,יח',0.86,42.91,"ש""ח",Main,0,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 8:03
4/27/2025,העברה בין מחסנים,WR25000834,11000109,I/O backpanel 3522 704 24320,1,319.04,319.04,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',89.82,89.82,"ש""ח",P053,0,11000109,I/O backpanel 3522 704 24320,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 8:14
4/27/2025,קבלות סחורה מספק,GR25000680,19001147,מולטי בנד 5 מטר נירוסטה + ברגים לסגירה,2,105.00,210.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',2,יח',29.07,58.14,"ש""ח",Main,0,19001147,מולטי בנד 5 מטר נירוסטה + ברגים לסגירה,0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 8:30
4/27/2025,קבלות סחורה מספק,GR25000681,25001155,צינור מריכף 20,100,0.89,89.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',100,יח',0.25,24.64,"ש""ח",Main,0,25001155,צינור מריכף 20,0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 8:54
4/27/2025,קבלות סחורה מספק,GR25000682,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",50,3.10,155.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',50,יח',0.86,42.91,"ש""ח",Main,0,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 9:00
4/27/2025,העברה בין מחסנים,WR25000835,22000886,שופר למערכת כריזה OUT DOOR 50W,6,2060.66,12363.96,"ממ""ן",,,,,Main,0,0,,,יח',6,יח',580.14,3480.84,"ש""ח",P030,0,22000886,שופר למערכת כריזה OUT DOOR 50W,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 9:02
4/27/2025,העברה בין מחסנים,WR25000836,19000608,תרסיס זפת,24,12.50,300.00,"ממ""ן",,,,,Main,0,0,,,יח',24,יח',3.52,84.48,"ש""ח",P019,0,19000608,תרסיס זפת,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 9:12
4/27/2025,העברה בין מחסנים,WR25000836,20000225,"מברשת צבע ""4 (3000)",20,5.79,115.80,תנועה,,,,,Main,0,0,,,יח',20,יח',1.60,32.06,"ש""ח",P019,0,20000225,"מברשת צבע ""4 (3000)",0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 9:12
4/27/2025,העברה בין מחסנים,WR25000836,19000144,צבע סילבסטר 600-001  גלון טמבור,20,149.19,2983.80,תנועה,,,,,Main,0,0,,,יח',20,יח',41.30,826.08,"ש""ח",P019,0,19000144,צבע סילבסטר 600-001  גלון טמבור,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 9:12
4/27/2025,העברה בין מחסנים,WR25000836,19000263,מדלל 32 סינטטי 18 ליטר -שמר,2,190.01,380.01,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',52.55,105.10,"ש""ח",P019,0,19000263,מדלל 32 סינטטי 18 ליטר -שמר,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 9:12
4/27/2025,קבלות סחורה מספק,GR25000683,25001362,מאורר 12X12 24VDC,20,34.87,697.46,חשבונית,,,2030071,"ארכה בע""מ",,,0,,,יח',20,יח',9.59,191.77,"ש""ח",Main,0,25001362,מאורר 12X12 24VDC,0,,Goods,Goods,,,,,,,0,,,pazita,5/28/25 18:28
4/27/2025,קבלות סחורה מספק,GR25000684,19001236,ניפל מגולוון 1.1/2'',50,16.00,800.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',50,יח',4.43,221.48,"ש""ח",Main,0,19001236,ניפל מגולוון 1.1/2'',0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 9:43
4/27/2025,קבלות סחורה מספק,GR25000684,19001237,מופה לניפל מגולוון 1.1/2'',50,21.00,1050.00,קבלה למלאי,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',50,יח',5.81,290.70,"ש""ח",Main,0,19001237,מופה לניפל מגולוון 1.1/2'',0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 9:43
4/27/2025,קבלות סחורה מספק,GR25000685,17000040,חוט חשמל גמיש 0.75 ירוק,100,0.50,50.00,חשבונית,,,2030071,"ארכה בע""מ",,,0,,,יח',100,יח',0.14,13.75,"ש""ח",Main,0,17000040,חוט חשמל גמיש 0.75 ירוק,0,,Goods,Goods,,,,,,,0,,,pazita,5/28/25 18:30
4/27/2025,קבלות סחורה מספק,GR25000686,16000279,"ארון 1100X1115X320 כולל מחיצה מאורר, פילטר מנעול בזק, פחים",5,4180.00,20900.00,חשבונית,,,2030532,"יקיר אורלייט תעשיות בע""מ",,,0,,,יח',5,יח',1145.83,5729.17,"ש""ח",Main,0,16000279,"ארון 1100X1115X320 כולל מחיצה מאורר, פילטר מנעול בזק, פחים",0,,Goods,Goods,,,,,,,0,,,pazita,5/12/25 18:37
4/27/2025,קבלות סחורה מספק,GR25000686,16000280,בסיס לארון 320/540 במידה 540X1115X320,5,670.00,3350.00,חשבונית,,,2030532,"יקיר אורלייט תעשיות בע""מ",,,0,,,יח',5,יח',183.66,918.31,"ש""ח",Main,0,16000280,בסיס לארון 320/540 במידה 540X1115X320,0,,Goods,Goods,,,,,,,0,,,pazita,5/12/25 18:37
4/27/2025,קבלות סחורה מספק,GR25000687,19000287,מגף דגם S3 +מגן,2,170.00,340.00,חשבונית,,,2030695,"תמוז סחר (1983) בע""מ",,,0,,,יח',2,יח',46.60,93.20,"ש""ח",Main,0,19000287,נעלים גבוהות דגם S3 +מגן,0,,Goods,Goods,,,,,,,0,,,pazita,4/30/25 13:04
4/27/2025,העברה בין מחסנים,WR25000837,12000034,"עדשה חלבית קוטר  41.5  ס""מ",5,58.00,290.00,תנועה,,,,,Main,0,0,,,יח',5,יח',16.06,80.29,"ש""ח",P049,0,12000034,"עדשה חלבית קוטר  41.5  ס""מ",0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:04
4/27/2025,העברה בין מחסנים,WR25000838,12000034,"עדשה חלבית קוטר  41.5  ס""מ",10,58.00,580.00,תנועה,,,,,Main,0,0,,,יח',10,יח',16.06,160.58,"ש""ח",P049,0,12000034,"עדשה חלבית קוטר  41.5  ס""מ",0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:04
4/27/2025,העברה בין מחסנים,WR25000839,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,3,240.02,720.06,תנועה,,,,,Main,0,0,,,יח',3,יח',66.45,199.35,"ש""ח",P100,0,22000913,ענית תא פוטו מול רפלקטור IR 1200 L,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:05
4/27/2025,העברה בין מחסנים,WR25000839,26000097,קופסא חור 1 22 מ''מ,1,13.22,13.22,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',3.72,3.72,"ש""ח",P100,0,26000097,קופסא חור 1 22 מ''מ,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:05
4/27/2025,העברה בין מחסנים,WR25000839,19000505,מגע פתוח  NO LAY4-BE101 לקופסא,3,3.08,9.24,תנועה,,,,,Main,0,0,,,יח',3,יח',0.85,2.56,"ש""ח",P100,0,19000505,מגע פתוח  NO LAY4-BE101 לקופסא,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:05
4/27/2025,העברה בין מחסנים,WR25000839,25000645,ראש בורר 0-1 + בסיס,1,18.01,18.01,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',5.00,5.00,"ש""ח",P100,0,25000645,ראש בורר 0-1 + בסיס,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:05
4/27/2025,העברה בין מחסנים,WR25000840,26000079,רמקולים,2,80.07,160.14,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',22.43,44.86,"ש""ח",P188,0,26000079,רמקולים,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:39
4/27/2025,העברה בין מחסנים,WR25000840,26000079,רמקולים,1,80.07,80.07,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',22.43,22.43,"ש""ח",P188,0,26000079,רמקולים,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 11:39
4/27/2025,השמדות מלאי,DS25000005,17000009,22X1.5+1X2.5+1X4 כבל,500,27.97,13985.00,"ממ""ן",,,,,Main,0,0,,,יח',500,יח',7.70,3849.30,"ש""ח",,,17000009,22X1.5+1X2.5+1X4 כבל,0,,Goods,,,,,,,,0,,,alexg,4/27/25 12:00
4/27/2025,השמדות מלאי,DS25000005,17000010,14X1.5+1X2.5+1X4 כבל,320,19.47,6230.40,"ממ""ן",,,,,Main,0,0,,,יח',320,יח',5.41,1731.20,"ש""ח",,,17000010,14X1.5+1X2.5+1X4 כבל,0,,Goods,,,,,,,,0,,,alexg,4/27/25 12:01
4/27/2025,השמדות מלאי,DS25000005,17000011,8X1.5+1X2.5+1X4 כבל,500,13.80,6900.00,"ממ""ן",,,,,Main,0,0,,,יח',500,יח',3.82,1907.72,"ש""ח",,,17000011,8X1.5+1X2.5+1X4 כבל,0,,Goods,,,,,,,,0,,,alexg,4/27/25 12:01
4/27/2025,השמדות מלאי,DS25000005,17000042,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),300,4.57,1371.00,"ממ""ן",,,,,Main,0,0,,,יח',300,יח',1.27,381.00,"ש""ח",,,17000042,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),0,,Goods,,,,,,,,0,,,alexg,4/27/25 12:01
4/27/2025,השמדות מלאי,DS25000005,17000006,כבל 3X1.5 N2XY,350,2.55,892.50,"ממ""ן",,,,,Main,0,0,,,יח',350,יח',0.69,241.50,"ש""ח",,,17000006,כבל 3X1.5 N2XY,0,,Goods,,,,,,,,0,,,alexg,4/27/25 12:01
4/27/2025,השמדות מלאי,DS25000005,17000028,כבל 5X1.5 XLPE,350,4.12,1442.00,"ממ""ן",,,,,Main,0,0,,,יח',350,יח',1.14,399.00,"ש""ח",,,17000028,כבל 5X1.5 XLPE,0,,Goods,,,,,,,,0,,,alexg,4/27/25 12:01
4/27/2025,העברה בין מחסנים,WR25000841,25000000,פס הארקה לעמוד (7  ברגים),10,6.65,66.50,תנועה,,,,,Main,0,0,,,יח',10,יח',1.84,18.41,"ש""ח",P023,0,25000000,פס הארקה לעמוד (7  ברגים),0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 12:06
4/27/2025,העברה בין מחסנים,WR25000841,19000134,קצף פוליאוריטן,5,8.02,40.10,תנועה,,,,,Main,0,0,,,יח',5,יח',2.22,11.10,"ש""ח",P023,0,19000134,קצף פוליאוריטן,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 12:06
4/27/2025,העברה בין מחסנים,WR25000841,19000034,סיליקון שקוף RTV-בטייוב,2,4.50,9.00,תנועה,,,,,Main,0,0,,,יח',2,יח',1.25,2.49,"ש""ח",P023,0,19000034,סיליקון שקוף RTV-בטייוב,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 12:06
4/27/2025,העברה בין מחסנים,WR25000842,25000000,פס הארקה לעמוד (7  ברגים),10,6.65,66.50,תנועה,,,,,Main,0,0,,,יח',10,יח',1.84,18.41,"ש""ח",P053,0,25000000,פס הארקה לעמוד (7  ברגים),0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 12:07
4/27/2025,העברה בין מחסנים,WR25000843,20000183,מפתח לתא שוטר,10,3.45,34.50,תנועה,,,,,Main,0,0,,,יח',10,יח',0.96,9.55,"ש""ח",P023,0,20000183,מפתח לתא שוטר,0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 12:07
4/27/2025,קבלות סחורה מספק,GR25000688,19000137,שקע N-3 על הטיח,30,10.95,328.50,קבלה למלאי,,,2030420,"נ.חן חשמל בע""מ",,,0,,,יח',30,יח',3.03,90.95,"ש""ח",Main,0,19000137,שקע N-3 על הטיח,0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 12:27
4/27/2025,קבלות סחורה מספק,GR25000689,26000079,רמקולים,3,40.00,120.00,קבלה למלאי,,,2030190,אדי פתרונות,,,0,,,יח',3,יח',11.07,33.22,"ש""ח",Main,0,26000079,רמקולים,0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 13:07
4/27/2025,קבלות סחורה מספק,GR25000690,25000015,"ח""א דו פאזי 10KA C-40 (צ'ינט)",39,38.00,1482.00,קבלה למלאי,,,2030420,"נ.חן חשמל בע""מ",,,0,,,יח',39,יח',10.52,410.30,"ש""ח",Main,0,25000015,"ח""א דו פאזי 10KA C-40 (צ'ינט)",0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 13:18
4/27/2025,קבלות סחורה מספק,GR25000691,25000000,פס הארקה לעמוד (7  ברגים),200,12.00,2400.00,קבלה למלאי,,,2030420,"נ.חן חשמל בע""מ",,,0,,,יח',200,יח',3.32,664.45,"ש""ח",Main,0,25000000,פס הארקה לעמוד (7  ברגים),0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 13:19
4/27/2025,קבלות סחורה מספק,GR25000692,28000033,מצבר 12MVR65 65 AH,10,577.00,5770.00,חשבונית,,,2030056,"אדוויס אלקטרוניקה בע""מ",,,0,,,יח',10,יח',159.48,1594.80,"ש""ח",Main,0,28000033,מצבר 12MVR65 65 AH,0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 13:26
4/27/2025,קבלות סחורה מספק,GR25000692,22001243,ספק כח PLANET POE-163 כולל כבל מתח,3,118.00,354.00,חשבונית,,,2030056,"אדוויס אלקטרוניקה בע""מ",,,0,,,יח',3,יח',32.61,97.84,"ש""ח",Main,0,22001243,ספק כח PLANET POE-163 כולל כבל מתח,0,,Goods,Goods,,,,,,,0,,,davids,4/27/25 13:26
4/27/2025,העברה בין מחסנים,WR25000844,25000008,ממסר פחת דגם 2P 40A 30MA  -A(צ'ינט),2,51.00,102.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',14.36,28.72,"ש""ח",P019,0,25000008,ממסר פחת דגם 2P 40A 30MA  -A(צ'ינט),0,,Goods,Goods,,,,,,,0,,,alexg,4/27/25 14:39
4/28/2025,העברה בין מחסנים,WR25000845,26000846,"מתג תעשייתי ISW 8GBP,4-SFP",3,4282.27,12846.81,"ממ""ן",,,,,Main,0,0,,,יח',3,יח',1205.59,3616.77,"ש""ח",P193,0,26000846,"מתג תעשייתי ISW 8GBP,4-SFP",0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:35
4/28/2025,העברה בין מחסנים,WR25000845,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,3,178.15,534.45,תנועה,,,,,Main,0,0,,,יח',3,יח',49.32,147.97,"ש""ח",P193,0,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:36
4/28/2025,העברה בין מחסנים,WR25000845,22002476,מצלמת PTZ BOSCH  MIC-7522-Z30W,2,5888.90,11777.80,תנועה,,,,,Main,0,0,,,יח',2,יח',1630.37,3260.74,"ש""ח",P193,0,22002476,מצלמת PTZ BOSCH  MIC-7522-Z30W,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:36
4/28/2025,העברה בין מחסנים,WR25000845,19000022,"סרט בידוד רוחב ""2 שחור",2,3.79,7.58,תנועה,,,,,Main,0,0,,,יח',2,יח',1.05,2.10,"ש""ח",P193,0,19000022,"סרט בידוד רוחב ""2 שחור",0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:37
4/28/2025,העברה בין מחסנים,WR25000845,25001204,שנאי מבדל 150VA 230/27V מורכב,2,61.59,123.18,תנועה,,,,,Main,0,0,,,יח',2,יח',17.05,34.10,"ש""ח",P193,0,25001204,שנאי מבדל 150VA 230/27V מורכב,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:37
4/28/2025,העברה בין מחסנים,WR25000845,26000179,"כבל רשת RG-45 אורך 50 ס""מ",3,2.40,7.20,"ממ""ן",,,,,Main,0,0,,,יח',3,יח',0.68,2.04,"ש""ח",P193,0,26000179,"כבל רשת RG-45 אורך 50 ס""מ",0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:38
4/28/2025,העברה בין מחסנים,WR25000845,26000212,כבל רשת 10 מטר,3,10.30,30.90,"ממ""ן",,,,,Main,0,0,,,יח',3,יח',2.87,8.60,"ש""ח",P193,0,26000212,כבל רשת 10 מטר,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:38
4/28/2025,העברה בין מחסנים,WR25000845,26000912,קיסטון לשקע CAT-6A,10,5.85,58.50,תנועה,,,,,Main,0,0,,,יח',10,יח',1.62,16.20,"ש""ח",P193,0,26000912,קיסטון לשקע CAT-6A,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:38
4/28/2025,העברה בין מחסנים,WR25000846,22002476,מצלמת PTZ BOSCH  MIC-7522-Z30W,3,5888.90,17666.70,תנועה,,,,,Main,0,0,,,יח',3,יח',1630.37,4891.11,"ש""ח",P049,0,22002476,מצלמת PTZ BOSCH  MIC-7522-Z30W,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:39
4/28/2025,העברה בין מחסנים,WR25000846,25001204,שנאי מבדל 150VA 230/27V מורכב,1,61.59,61.59,תנועה,,,,,Main,0,0,,,יח',1,יח',17.05,17.05,"ש""ח",P049,0,25001204,שנאי מבדל 150VA 230/27V מורכב,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:39
4/28/2025,העברה בין מחסנים,WR25000846,26000912,קיסטון לשקע CAT-6A,6,5.85,35.10,תנועה,,,,,Main,0,0,,,יח',6,יח',1.62,9.72,"ש""ח",P049,0,26000912,קיסטון לשקע CAT-6A,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:40
4/28/2025,העברה בין מחסנים,WR25000846,16000240,בסיס לשתילה לארון UPS גדול FD2 FD 398 00,1,348.02,348.02,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',95.93,95.93,"ש""ח",P049,0,16000240,בסיס לשתילה לארון UPS גדול FD2 FD 398 00,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:40
4/28/2025,העברה בין מחסנים,WR25000846,26000029,כבל רשת 15 מ',3,6.09,18.27,תנועה,,,,,Main,0,0,,,יח',3,יח',1.69,5.06,"ש""ח",P049,0,26000029,כבל רשת 15 מ',0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:41
4/28/2025,העברה בין מחסנים,WR25000847,34000014,"צינור שרשורי  ""2  שחור",25,1.04,26.00,תנועה,,,,,Main,0,0,,,יח',25,יח',0.29,7.20,"ש""ח",P019,0,34000014,"צינור שרשורי  ""2  שחור",0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:50
4/28/2025,העברה בין מחסנים,WR25000847,17000028,כבל 5X1.5 XLPE,50,1.44,72.00,תנועה,,,,,Main,0,0,,,יח',50,יח',0.40,19.93,"ש""ח",P019,0,17000028,כבל 5X1.5 XLPE,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:50
4/28/2025,העברה בין מחסנים,WR25000847,17000042,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),50,2.80,140.00,תנועה,,,,,Main,0,0,,,יח',50,יח',0.78,38.76,"ש""ח",P019,0,17000042,כבל הארקה 10 מ''מ צ/י קשיח (בתוף 500 מ'),0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:50
4/28/2025,העברה בין מחסנים,WR25000847,25000209,מהדק קנדי 35,7,1.24,8.68,תנועה,,,,,Main,0,0,,,יח',7,יח',0.34,2.40,"ש""ח",P019,0,25000209,מהדק קנדי 35,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:50
4/28/2025,העברה בין מחסנים,WR25000847,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,8,23.44,187.52,תנועה,,,,,Main,0,0,,,יח',8,יח',6.49,51.92,"ש""ח",P019,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:50
4/28/2025,העברה בין מחסנים,WR25000847,14000259,עמוד תקתקן עם דלת 1.50 מ' 4'',4,255.00,1020.00,"ממ""ן",,,,,Main,0,0,,,יח',4,יח',71.79,287.16,"ש""ח",P019,0,14000259,עמוד תקתקן עם דלת 1.50 מ' 4'',0,,Goods,Goods,,,,,,,0,,,alexg,4/28/25 8:51
4/28/2025,חשבוניות מס,T14,16000036,שעות עבודה של טכנאי,0,0.00,0.00,"ממ""ן",106070,"רמות קרית ויצמן בע""מ",,,Main,0,0,,,יח',0,יח',0.00,0.00,"ש""ח",,,16000036,עבודה,0,,Goods,Goods,,,,,,,0,,,rozt,4/28/25 9:53
4/28/2025,חשבוניות מס,T15,"ש""ע",שעות עבודה,0,0.00,0.00,,106278,"כרם נכסים ופיתוח 2015 בע""מ",,,Main,0,0,,,"ש""ע",0,"ש""ע",0.00,0.00,,,,"ש""ע",שעות עבודה,0,,Goods,Goods,,,,,,,0,,,rozt,4/28/25 9:59
4/28/2025,קבלות סחורה מספק,GR25000693,26000212,כבל רשת 10 מטר,100,10.30,1029.80,חשבונית,,,2030139,"דגן מולטימדיה בע""מ",,,0,,,יח',100,יח',2.84,283.61,"ש""ח",Main,0,26000212,כבל רשת 10 מטר,0,,Goods,Goods,,,,,,,0,,,pazita,5/14/25 18:39
4/28/2025,קבלות סחורה מספק,GR25000693,26000078,כבל רשת 1 מ' מסוכך (9729),100,2.50,249.95,חשבונית,,,2030139,"דגן מולטימדיה בע""מ",,,0,,,יח',100,יח',0.69,68.84,"ש""ח",Main,0,26000078,כבל רשת 1 מ' מסוכך (9729),0,,Goods,Goods,,,,,,,0,,,pazita,5/14/25 18:39
