תאריך,סוג תנועת מלאי,מס. תעודה/חשבונית,"מק""ט",תאור מוצר,כמות (קניה/מכירה),"עלות ש""ח ליח' ק/מ","עלות ש""ח",מקור עלות,מס' לקוח,שם לקוח,מס' ספק,שם ספק,מחסן,איתור,"פק""ע/מנה",מהדורת מוצר,מהדורת עץ מוצר,יח' קניה/מכירה,כמות מפעל,יח' מפעל,עלות USD ליח' ק/מ,עלות USD,מטבע תנועה,למחסן,לאיתור,"למק""ט",תאור מוצר,"לפק""ע/מנה",מהדורת עץ מוצר,מסטטוס,לסטטוס,מפעולה/משטח,לפעולה/משטח,"עבור פק""ע","עבור מק""ט",תאור מוצר,עבור פעולה/משטח,מס. אריזות,קוד סוג אריזה,תאור סוג אריזה,חתימה,ת. חתימה
1/2/2025,קבלות סחורה מספק,GR25000010,26000051,כבל רשת 15 מ' CAT-6,10,14.40,144.00,חשבונית,,,2030139,"דגן מולטימדיה בע""מ",,,0,,,יח',10,יח',3.87,38.69,"ש""ח",Main,0,26000051,כבל רשת 15 מ' CAT-6,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 7:35
1/2/2025,קבלות סחורה מספק,GR25000010,26000862,כבל רשת 50 ס''מ CAT-6,20,2.50,50.00,חשבונית,,,2030139,"דגן מולטימדיה בע""מ",,,0,,,יח',20,יח',0.67,13.43,"ש""ח",Main,0,26000862,כבל רשת 50 ס''מ CAT-6,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 7:35
1/2/2025,קבלות סחורה מספק,GR25000010,26000912,קיסטון לשקע CAT-6A,20,8.60,172.00,חשבונית,,,2030139,"דגן מולטימדיה בע""מ",,,0,,,יח',20,יח',2.31,46.21,"ש""ח",Main,0,26000912,קיסטון לשקע CAT-6A,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 7:35
1/2/2025,קבלות סחורה מספק,GR25000011,19001084,דבק סודסיל MS CLEAR עבור הדבקת תקתקנים,20,32.00,640.00,קבלה למלאי,,,2030325,"קמחי כלי עבודה (1994) בע""מ",,,0,,,יח',20,יח',8.60,171.95,"ש""ח",Main,0,19001084,דבק סודסיל MS CLEAR עבור הדבקת תקתקנים,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 7:51
1/2/2025,קבלות סחורה מספק,GR25000012,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,288,25.50,7344.00,קבלה למלאי,,,2030392,"בטון עטרות בע""מ",,,0,,,יח',288,יח',6.85,1973.13,"ש""ח",Main,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 8:02
1/2/2025,קבלות סחורה מספק,GR25000013,17000164,כבל פנדל 3X1.5,250,2.57,642.50,קבלה למלאי,,,2030071,"ארכה בע""מ",,,0,,,יח',250,יח',0.69,172.62,"ש""ח",Main,0,17000164,כבל פנדל 3X1.5,0,,Goods,Goods,,,,,,,0,,,pazita,5/27/25 11:54
1/2/2025,העברה בין מחסנים,WR25000002,22000818,"BL-SMALL-SN מק""ט(323117)(זרוע מתקפלת)",1,1519.96,1519.96,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',427.92,427.92,"ש""ח",P120,0,22000818,"BL-SMALL-SN מק""ט(323117)(זרוע מתקפלת)",0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 8:41
1/2/2025,העברה בין מחסנים,WR25000002,22000274,"Kit – gom 3 מק""ט P120053 00001(גומי למחסום)",1,52.10,52.10,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',14.67,14.67,"ש""ח",P120,0,22000274,"Kit – gom 3 מק""ט P120053 00001(גומי למחסום)",0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 8:41
1/2/2025,קבלות סחורה מספק,GR25000014,25000953,אל פסק( UPS TOP 2000 (AON2000-2,2,1800.00,3600.00,קבלה למלאי,,,2030056,"אדוויס אלקטרוניקה בע""מ",,,0,,,יח',2,יח',483.61,967.22,"ש""ח",Main,0,25000953,אל פסק( UPS TOP 2000 (AON2000-2,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 9:44
1/2/2025,קבלות סחורה מספק,GR25000014,26000194,כרטיס רשת תקשורת פנימי SNMP ל TOP V,2,550.00,1100.00,קבלה למלאי,,,2030056,"אדוויס אלקטרוניקה בע""מ",,,0,,,יח',2,יח',147.77,295.54,"ש""ח",Main,0,26000194,כרטיס רשת תקשורת פנימי SNMP ל TOP V,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 9:44
1/2/2025,קבלות סחורה מספק,GR25000014,26000265,אל פסק AIN650,2,190.00,380.00,קבלה למלאי,,,2030056,"אדוויס אלקטרוניקה בע""מ",,,0,,,יח',2,יח',51.05,102.10,"ש""ח",Main,0,26000265,אל פסק AIN650,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 9:44
1/2/2025,קבלות סחורה מספק,GR25000015,31000033,תרסיס גריז,48,15.00,720.00,קבלה למלאי,,,2030325,"קמחי כלי עבודה (1994) בע""מ",,,0,,,יח',48,יח',4.03,193.44,"ש""ח",Main,0,31000033,תרסיס גריז,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 10:11
1/2/2025,העברה בין מחסנים,WR25000003,25000028,מהדק מס' 2 למוליכי חשמל,30,1.92,57.60,"ממ""ן",,,,,Main,0,0,,,יח',30,יח',0.54,16.20,"ש""ח",P049,0,25000028,מהדק מס' 2 למוליכי חשמל,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:11
1/2/2025,העברה בין מחסנים,WR25000003,25001334,מהדק TB10-I 3246340,200,1.29,258.00,"ממ""ן",,,,,Main,0,0,,,יח',200,יח',0.36,72.00,"ש""ח",P049,0,25001334,מהדק TB10-I 3246340,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:11
1/2/2025,העברה בין מחסנים,WR25000003,25001335,דופן למהדק D-TB4/10 3059809,10,0.49,4.90,"ממ""ן",,,,,Main,0,0,,,יח',10,יח',0.14,1.40,"ש""ח",P049,0,25001335,דופן למהדק D-TB4/10 3059809,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:11
1/2/2025,העברה בין מחסנים,WR25000003,25000275,מעצור למסילה 35  ES-35,20,1.15,23.00,"ממ""ן",,,,,Main,0,0,,,יח',20,יח',0.32,6.40,"ש""ח",P049,0,25000275,מעצור למסילה 35  ES-35,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:11
1/2/2025,העברה בין מחסנים,WR25000003,12000034,"עדשה חלבית קוטר  41.5  ס""מ",12,58.00,696.00,"ממ""ן",,,,,Main,0,0,,,יח',12,יח',15.58,186.96,"ש""ח",P049,0,12000034,"עדשה חלבית קוטר  41.5  ס""מ",0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:11
1/2/2025,העברה בין מחסנים,WR25000003,25000621,"פס דין לח""א  מחורץ נמוך",5,5.20,26.00,"ממ""ן",,,,,Main,0,0,,,יח',5,יח',1.46,7.30,"ש""ח",P049,0,25000621,"פס דין לח""א  מחורץ נמוך",0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:12
1/2/2025,קבלות סחורה מספק,GR25000016,25001286,ממסר 24VDC 800112349 כולל תושבת,15,49.61,744.15,קבלה למלאי,,,2030191,"אוריאל שי בע""מ",,,0,,,יח',15,יח',13.33,199.93,"ש""ח",Main,0,25001286,ממסר 24VDC 800112349 כולל תושבת,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 10:17
1/2/2025,העברה בין מחסנים,WR25000004,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,5,18.88,94.40,תנועה,,,,,Main,0,0,,,יח',5,יח',5.07,25.36,"ש""ח",P024,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:19
1/2/2025,העברה בין מחסנים,WR25000005,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,5,18.88,94.40,תנועה,,,,,Main,0,0,,,יח',5,יח',5.07,25.36,"ש""ח",P020,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:24
1/2/2025,קבלות סחורה מספק,GR25000017,25001286,ממסר 24VDC 800112349 כולל תושבת,24,49.61,1190.64,קבלה למלאי,,,2030191,"אוריאל שי בע""מ",,,0,,,יח',24,יח',13.33,319.89,"ש""ח",Main,0,25001286,ממסר 24VDC 800112349 כולל תושבת,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 10:25
1/2/2025,העברה בין מחסנים,WR25000006,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,5,18.88,94.40,תנועה,,,,,Main,0,0,,,יח',5,יח',5.07,25.36,"ש""ח",P026,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:25
1/2/2025,העברה בין מחסנים,WR25000007,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,20,18.88,377.60,תנועה,,,,,Main,0,0,,,יח',20,יח',5.07,101.45,"ש""ח",P049,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:28
1/2/2025,העברה בין מחסנים,WR25000008,16000038,קופסא  BDI-4-150 חלק אטום,2,55.73,111.46,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',15.69,31.38,"ש""ח",P019,0,16000038,קופסא  BDI-4-150 חלק אטום,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:31
1/2/2025,העברה בין מחסנים,WR25000008,A12000113,פנס תנועה LED (1133301) 230V 3X300 - מתוקן,2,0.00,0.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',0.00,0.00,"ש""ח",P019,0,A12000113,פנס תנועה LED (1133301) 230V 3X300 - מתוקן,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:31
1/2/2025,העברה בין מחסנים,WR25000008,25000336,מופה  3 רזניקס 4  קומפלט,2,97.52,195.04,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',27.45,54.90,"ש""ח",P019,0,25000336,מופה  3 רזניקס 4  קומפלט,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:31
1/2/2025,העברה בין מחסנים,WR25000008,A12000117,שלט כיוון תאורת LED 220V +עדשה קומפלט - מתוקן,2,0.00,0.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',0.00,0.00,"ש""ח",P019,0,A12000117,שלט כיוון תאורת LED 220V +עדשה קומפלט - מתוקן,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 10:31
1/2/2025,קבלות סחורה מספק,GR25000020,25001285,ממסר מגע אחד TRS 24VDC 800112277 כולל תושבת,25,38.59,964.75,קבלה למלאי,,,2030191,"אוריאל שי בע""מ",,,0,,,יח',25,יח',10.37,259.20,"ש""ח",Main,0,25001285,ממסר מגע אחד TRS 24VDC 800112277 כולל תושבת,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 10:55
1/2/2025,קבלות סחורה מספק,GR25000020,25001165,מהדק WDU 2.5,50,1.07,53.50,קבלה למלאי,,,2030191,"אוריאל שי בע""מ",,,0,,,יח',50,יח',0.29,14.37,"ש""ח",Main,0,25001165,מהדק WDU 2.5,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 10:55
1/2/2025,קבלות סחורה מספק,GR25000020,25001110,דופן למהדק WDU2.5-10,50,0.81,40.50,קבלה למלאי,,,2030191,"אוריאל שי בע""מ",,,0,,,יח',50,יח',0.22,10.88,"ש""ח",Main,0,25001110,דופן למהדק WDU2.5-10,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 10:55
1/2/2025,קבלות סחורה מספק,GR25000021,22002728,KIT STEM GUIDE SHOES K4 I300225 60001,24,201.00,4824.00,חשבונית,,,2030873,"סיסא אוטומציה ביתית בע""מ",,,0,,,יח',24,יח',54.00,1296.08,"ש""ח",Main,0,22002728,KIT STEM GUIDE SHOES K4 I300225 60001,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 11:40
1/2/2025,קבלות סחורה מספק,GR25000021,22002367,מפסק גבול לבולארד דקוטה       limit switch sensor for dkn 1,10,169.00,1690.00,חשבונית,,,2030873,"סיסא אוטומציה ביתית בע""מ",,,0,,,יח',10,יח',45.41,454.06,"ש""ח",Main,0,22002367,מפסק גבול לבולארד דקוטה       limit switch sensor for dkn 1,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 11:40
1/2/2025,קבלות סחורה מספק,GR25000021,22002730,KIT PRESSURE SWITH NC 32BAR GR I671533 60001,10,159.50,1595.00,חשבונית,,,2030873,"סיסא אוטומציה ביתית בע""מ",,,0,,,יח',10,יח',42.85,428.53,"ש""ח",Main,0,22002730,KIT PRESSURE SWITH NC 32BAR GR I671533 60001,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 11:41
1/2/2025,קבלות סחורה מספק,GR25000022,31000398,פח גב לארון מנגנון דלת צד שמאל כולל זוויות,27,300.00,8100.00,קבלה למלאי,,,2030692,"שי-בר מתכות בע""מ",,,0,,,יח',27,יח',80.60,2176.25,"ש""ח",Main,0,31000398,פח גב לארון מנגנון דלת צד שמאל כולל זוויות,0,,Goods,Goods,,,,,,,0,,,pazita,3/2/25 13:23
1/2/2025,קבלות סחורה מספק,GR25000022,31000399,פח גב לארון מנגנון דלת צד ימין כולל זוויות,11,300.00,3300.00,קבלה למלאי,,,2030692,"שי-בר מתכות בע""מ",,,0,,,יח',11,יח',80.60,886.62,"ש""ח",Main,0,31000399,פח גב לארון מנגנון דלת צד ימין כולל זוויות,0,,Goods,Goods,,,,,,,0,,,pazita,3/2/25 13:23
1/2/2025,קבלות סחורה מספק,GR25000023,25000153,מוט הארקה,10,30.00,300.00,קבלה למלאי,,,2030393,"חשמל ישיר חולון בע""מ",,,0,,,יח',10,יח',8.06,80.60,"ש""ח",Main,0,25000153,מוט הארקה,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 12:42
1/2/2025,קבלות סחורה מספק,GR25000023,25000315,רוכב מוט ארקה לכבל  MU-1818-20,10,3.60,36.00,קבלה למלאי,,,2030393,"חשמל ישיר חולון בע""מ",,,0,,,יח',10,יח',0.97,9.67,"ש""ח",Main,0,25000315,רוכב מוט ארקה לכבל  MU-1818-20,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 12:42
1/2/2025,קבלות סחורה מספק,GR25000024,25000315,רוכב מוט ארקה לכבל  MU-1818-20,10,3.60,36.00,קבלה למלאי,,,2030393,"חשמל ישיר חולון בע""מ",,,0,,,יח',10,יח',0.97,9.67,"ש""ח",Main,0,25000315,רוכב מוט ארקה לכבל  MU-1818-20,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 12:49
1/2/2025,קבלות סחורה מספק,GR25000024,25000153,מוט הארקה,10,30.00,300.00,קבלה למלאי,,,2030393,"חשמל ישיר חולון בע""מ",,,0,,,יח',10,יח',8.06,80.60,"ש""ח",Main,0,25000153,מוט הארקה,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 12:49
1/2/2025,קבלות סחורה מספק,GR25000025,25000013,"ח""א  1X10A   6K (צ'יניט)",48,4.40,211.20,קבלה למלאי,,,2030420,"נ.חן חשמל בע""מ",,,0,,,יח',48,יח',1.18,56.74,"ש""ח",Main,0,25000013,"ח""א  1X10A   6K (צ'יניט)",0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 12:55
1/2/2025,קבלות סחורה מספק,GR25000026,19000008,תרסיס נגד חלודה   WD40,24,16.90,405.60,חשבונית,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',24,יח',4.69,112.60,"ש""ח",Main,0,19000008,תרסיס נגד חלודה   WD40,0,,Goods,Goods,,,,,,,0,,,davids,1/2/25 13:01
1/2/2025,קבלות סחורה מספק,GR25000028,17000021,4X2X0.5 'כבל טל,200,1.40,280.00,קבלה למלאי,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',200,יח',0.38,75.23,"ש""ח",P003,0,17000021,4X2X0.5 'כבל טל,0,,Goods,Goods,,,,,,,0,,,alexg,1/2/25 14:03
1/5/2025,קבלות סחורה מספק,GR25000029,17000330,חוט גלאי 14 AWG XPLE 0.6/1 KV 125C,12200,1.95,23789.83,חשבונית,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',12200,יח',0.52,6391.68,"ש""ח",Main,0,17000330,חוט גלאי 14 AWG XPLE 0.6/1 KV 125C,0,,Goods,Goods,,,,,,,0,,,davids,1/5/25 7:16
1/5/2025,קבלות סחורה מספק,GR25000030,17000028,כבל 5X1.5 XLPE,500,3.99,1995.12,חשבונית,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',500,יח',1.07,536.03,"ש""ח",Main,0,17000028,כבל 5X1.5 XLPE,0,,Goods,Goods,,,,,,,0,,,pazita,3/2/25 13:40
1/5/2025,קבלות סחורה מספק,GR25000030,17000026,כבל טוויסטד 2X14  בילדין,500,6.95,3475.22,חשבונית,,,2030103,"ג.ברס שיווק (1983) בע""מ",,,0,,,יח',500,יח',1.87,933.70,"ש""ח",Main,0,17000026,כבל טוויסטד 2X14  בילדין,0,,Goods,Goods,,,,,,,0,,,pazita,3/2/25 13:40
1/5/2025,העברה בין מחסנים,WR25000009,24000541,פין קפיצי 12.0X50 D-7343,4,12.50,50.00,"ממ""ן",,,,,Main,0,0,,,יח',4,יח',3.52,14.08,"ש""ח",P119,0,24000541,פין קפיצי 12.0X50 D-7343,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 7:54
1/5/2025,העברה בין מחסנים,WR25000009,30000143,דיסקה נירוסטה M6 D9021B,8,0.30,2.40,"ממ""ן",,,,,Main,0,0,,,יח',8,יח',0.08,0.64,"ש""ח",P119,0,30000143,דיסקה נירוסטה M6 D9021B,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 7:54
1/5/2025,העברה בין מחסנים,WR25000009,30000034,אום ניילוק M6 D-985,4,0.25,1.00,"ממ""ן",,,,,Main,0,0,,,יח',4,יח',0.07,0.28,"ש""ח",P119,0,30000034,אום ניילוק M6 D-985,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 7:54
1/5/2025,העברה בין מחסנים,WR25000009,30000136,בורג נירוסטה M6X65 D931,4,1.10,4.40,"ממ""ן",,,,,Main,0,0,,,יח',4,יח',0.31,1.24,"ש""ח",P119,0,30000136,בורג נירוסטה M6X65 D931,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 7:54
1/5/2025,קבלות סחורה מספק,GR25000032,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",40,1650.00,66000.00,קבלה למלאי,,,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",,,0,,,יח',40,יח',443.31,17732.40,"ש""ח",Main,0,33000040,"תקתקן אקוסטי 220V דגם ""מנורה""",0,,Goods,Goods,,,,,,,0,,,pazita,2/23/25 17:23
1/5/2025,קבלות סחורה מספק,GR25000033,33000182,מכלול פייזו כולל כרטיס אלקטרוני MATU101-108,10,135.00,1350.00,קבלה למלאי,,,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",,,0,,,יח',10,יח',36.27,362.71,"ש""ח",Main,0,33000182,מכלול פייזו כולל כרטיס אלקטרוני MATU101-108,0,,Goods,Goods,,,,,,,0,,,pazita,2/23/25 17:18
1/5/2025,קבלות סחורה מספק,GR25000033,33000175,אטם מכסה עליון MATU101-101,20,7.00,140.00,קבלה למלאי,,,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",,,0,,,יח',20,יח',1.88,37.61,"ש""ח",Main,0,33000175,אטם מכסה עליון MATU101-101,0,,Goods,Goods,,,,,,,0,,,pazita,2/23/25 17:18
1/5/2025,קבלות סחורה מספק,GR25000033,33000194,לחצן עם מחבר כולל פלסטיק עם הדפסה MATU101-111,20,113.00,2260.00,קבלה למלאי,,,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",,,0,,,יח',20,יח',30.36,607.20,"ש""ח",Main,0,33000194,לחצן עם מחבר כולל פלסטיק עם הדפסה MATU101-111,0,,Goods,Goods,,,,,,,0,,,pazita,2/23/25 17:18
1/5/2025,קבלות סחורה מספק,GR25000033,33000179,רמקול MATU101-105,20,47.00,940.00,קבלה למלאי,,,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",,,0,,,יח',20,יח',12.63,252.55,"ש""ח",Main,0,33000179,רמקול MATU101-105,0,,Goods,Goods,,,,,,,0,,,pazita,2/23/25 17:18
1/5/2025,קבלות סחורה מספק,GR25000033,33000195,חץ כיוון עגול ליחידת רטט MATU101-112,50,3.00,150.00,קבלה למלאי,,,2030226,"שיכון ובינוי סולל בונה-מנורה מערכות בע""מ",,,0,,,יח',50,יח',0.81,40.30,"ש""ח",Main,0,33000195,חץ כיוון עגול ליחידת רטט MATU101-112,0,,Goods,Goods,,,,,,,0,,,pazita,2/23/25 17:18
1/5/2025,העברה בין מחסנים,WR25000011,22001289,"220V,50HZ, Straight Boom, 6s, With 6 Meters RAL 9006 מחסום",1,1749.93,1749.93,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',492.66,492.66,"ש""ח",P095,0,22001289,"220V,50HZ, Straight Boom, 6s, With 6 Meters RAL 9006 מחסום",0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 9:06
1/5/2025,העברה בין מחסנים,WR25000011,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,2,18.88,37.76,תנועה,,,,,Main,0,0,,,יח',2,יח',5.08,10.15,"ש""ח",P095,0,34000166,שק בטון מוכן התייבשות מהירה 25 ק''ג,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 9:06
1/5/2025,העברה בין מחסנים,WR25000012,12000115,פנס מהבהב (1113313) LED 230V 1X300,8,350.61,2804.88,"ממ""ן",,,,,Main,0,0,,,יח',8,יח',98.71,789.68,"ש""ח",P022,0,12000115,פנס מהבהב (1113313) LED 230V 1X300,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 7:31
1/5/2025,העברה בין מחסנים,WR25000012,23000154,תמרור ג/7 לדים תליה מהצד,2,1250.00,2500.00,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',351.92,703.84,"ש""ח",P022,0,23000154,תמרור ג/7 לדים תליה מהצד,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 7:31
1/5/2025,העברה בין מחסנים,WR25000012,17000331,כבל פנדל לבן 4X0.75,30,3.70,111.00,"ממ""ן",,,,,Main,0,0,,,יח',30,יח',1.04,31.20,"ש""ח",P022,0,17000331,כבל פנדל לבן 4X0.75,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 7:32
1/5/2025,קבלות סחורה מספק,GR25000035,25002557,גישור למהדק TB-10-I FBI 10-10  - Screw bridge 0203276,10,8.85,88.50,חשבונית,,,2030267,"פניקס קונטקס ( ישראל) בע""מ",,,0,,,יח',10,יח',2.38,23.78,"ש""ח",Main,0,25002557,גישור למהדק TB-10-I FBI 10-10  - Screw bridge 0203276,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 12:17
1/5/2025,קבלות סחורה מספק,GR25000036,19001207,ארגז פלסטיק לאחסון ארגז PSS4313,20,35.00,700.00,חשבונית,,,2030503,"רז צ.צ טכני 2003 בע""מ",,,0,,,יח',20,יח',9.72,194.34,"ש""ח",Main,0,19001207,ארגז פלסטיק לאחסון ארגז PSS4313,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 13:49
1/5/2025,העברה בין מחסנים,WR25000013,22001245,PS LIGHT P120083,2,168.67,337.34,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',47.49,94.98,"ש""ח",P142,0,22001245,PS LIGHT P120083,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 15:50
1/5/2025,העברה בין מחסנים,WR25000013,22001138,KIT-PB BL-SMALL N3/5-XT5-SPEED P120043 00001,2,406.66,813.32,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',114.49,228.98,"ש""ח",P142,0,22001138,KIT-PB BL-SMALL N3/5-XT5-SPEED P120043 00001,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 15:50
1/5/2025,העברה בין מחסנים,WR25000014,14000034,עמוד תנועה 4.4 מ' - סטנדר,1,640.00,640.00,"ממ""ן",,,,,Main,0,0,,,יח',1,יח',180.18,180.18,"ש""ח",P049,0,14000034,עמוד תנועה 4.4 מ' - סטנדר,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 16:06
1/5/2025,העברה בין מחסנים,WR25000014,A12000113,פנס תנועה LED (1133301) 230V 3X300 - מתוקן,3,0.00,0.00,"ממ""ן",,,,,Main,0,0,,,יח',3,יח',0.00,0.00,"ש""ח",P049,0,A12000113,פנס תנועה LED (1133301) 230V 3X300 - מתוקן,0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 16:06
1/5/2025,העברה בין מחסנים,WR25000014,14000045,"פקק פלסטי לעמוד ""4",10,4.80,48.00,"ממ""ן",,,,,Main,0,0,,,יח',10,יח',1.29,12.90,"ש""ח",P049,0,14000045,"פקק פלסטי לעמוד ""4",0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 16:06
1/5/2025,העברה בין מחסנים,WR25000014,19001044,"סמרטוטים מבד טריקו 10 ק""ג בווקום",5,115.00,575.00,"ממ""ן",,,,,Main,0,0,,,יח',5,יח',32.38,161.90,"ש""ח",P049,0,19001044,"סמרטוטים מבד טריקו 10 ק""ג בווקום",0,,Goods,Goods,,,,,,,0,,,alexg,1/5/25 16:06
1/5/2025,העברה בין מחסנים,WR25000014,12000114,פנס הולך רגל (1122309) LED 230V 2X200,6,487.81,2926.86,"ממ""ן",,,,,Main,0,0,,,יח',6,יח',137.33,823.98,"ש""ח",P049,0,12000114,פנס הולך רגל (1122309) LED 230V 2X200,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 11:16
1/5/2025,העברה בין מחסנים,WR25000014,12000117,שלט כיוון תאורת LED 220V +עדשה קומפלט,5,223.10,1115.50,"ממ""ן",,,,,Main,0,0,,,יח',5,יח',62.81,314.05,"ש""ח",P049,0,12000117,שלט כיוון תאורת LED 220V +עדשה קומפלט,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 11:16
1/5/2025,העברה בין מחסנים,WR25000014,12000115,פנס מהבהב (1113313) LED 230V 1X300,2,350.61,701.22,"ממ""ן",,,,,Main,0,0,,,יח',2,יח',98.71,197.42,"ש""ח",P049,0,12000115,פנס מהבהב (1113313) LED 230V 1X300,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 11:16
1/5/2025,העברה בין מחסנים,WR25000014,12000089,מסגרת לשלט כיוון מגולוון,5,26.19,130.95,"ממ""ן",,,,,Main,0,0,,,יח',5,יח',7.37,36.85,"ש""ח",P049,0,12000089,מסגרת לשלט כיוון מגולוון,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 11:16
1/5/2025,העברה בין מחסנים,WR25000014,12000141,פס חיזוק לשלט כיוון,4,4.85,19.40,"ממ""ן",,,,,Main,0,0,,,יח',4,יח',1.37,5.48,"ש""ח",P049,0,12000141,פס חיזוק לשלט כיוון,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 11:16
1/5/2025,העברה בין מחסנים,WR25000014,17000331,כבל פנדל לבן 4X0.75,30,3.70,111.00,"ממ""ן",,,,,Main,0,0,,,יח',30,יח',1.04,31.20,"ש""ח",P049,0,17000331,כבל פנדל לבן 4X0.75,0,,Goods,Goods,,,,,,,0,,,alexg,1/6/25 11:16
